,50PLUS,CDA,CU,D66,DENK,FVD,GL,PvdA,PvdD,PVV,SGP,SP,VVD
remigratiewet,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
rentevrije,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
reserve,"0,0","0,0","0,0","0,0","0,1351","0,7758","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
restzetel,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
richtinggevend,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
rij,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
rijksdienst,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,1197","0,0","0,0","0,0","0,0","0,0"
rijksverband,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
rijksvertegenwoordiger,"0,0","0,0","0,0","0,0","0,4054","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
rijkswet,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
rijkswetten,"0,0","0,0","0,0","0,0","0,5405","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
rijzen,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
rik,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
risk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
rivierdelta,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
rohingya,"0,0","0,0","0,0","0,0","0,4054","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
royaal,"0,0","0,0","0,0","0,0","0,2702","0,2586","0,0","0,0","0,0","0,0","0,1774","0,0","0,0"
rtl,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
salarisonderhandelingen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
salarisschaal,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
samenkomen,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
samenstel,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
samenvloeid,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
schakeljaar,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
schandalig,"0,0","0,0","0,0","0,0","0,2702","0,2586","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
schoolboek,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,1183","0,0","0,0"
schoolgebouwen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0591","0,0","0,0"
schuldenbeleid,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
schuldenproblematiek,"0,0","0,0","0,0","0,0","0,1351","0,0","0,1323","0,0","0,0","0,0","0,0","0,0","0,0"
schurkenverering,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
schutting,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
scp,"0,0","0,0","0,0","0,0","0,8107","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
segregatie,"0,0","0,0","0,0","0,0","0,2702","0,5172","0,2646","0,1197","0,0","0,0","0,0","0,1512","0,0"
selectiemoment,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
seor,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
service,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
shaming,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
shirley,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
simplistisch,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
skies,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
slapen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,1512","0,0"
smerig,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
sociale,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0599","0,0","0,0","0,0","0,1512","0,0"
sociologe,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
spaans,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
speelruimtenorm,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
spiraal,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
splijtzwammen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
spreiden,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
srebrenica,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
st,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,2993","0,0983","0,0","0,0","0,0","0,0"
staatsburger,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
staatsburgerschap,"0,0","0,0","0,0","0,0","0,6756","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
stagegarantie,"0,0","0,0","0,0","0,0","0,4054","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stageplek,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
startupvoucher,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
statisch,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stellig,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stephan,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stigmatiserende,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stilgestaan,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
stockholm,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stopformulier,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
straatname,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
stranden,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
stropen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
structuuronderzoek,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
superioriteitsdenk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
survey,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
szw,"0,0","0,0","0,0","0,0","0,2702","0,0","0,1323","0,0","0,0","0,0","0,0","0,0","0,0"
talenonderwijs,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
talentap,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tante,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
teeffelen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
teelt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,1323","0,0","0,4913","0,0","0,0","0,1512","0,0"
tegenstrijdig,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
tegenwerken,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,1512","0,0"
tekenend,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tekst,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
telder,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
terhandstellingsbijdrage,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
terugeisen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
terugtrekt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
terugzend,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
terugzendrecht,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
thea,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tijdenlang,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tijgen,"0,0","0,0","0,0","0,0","0,4054","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tikt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
tisa,"0,0","0,0","0,0","0,0","0,2702","0,0","0,1323","0,0","0,0983","0,0","0,0","0,0","0,0"
tns,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
toedoen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
toedracht,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
toekomstgerichte,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
toeschuiven,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tolerant,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
topverdiener,"0,0","0,0","0,0","0,0","0,1351","0,0","0,1323","0,0","0,0","0,0","0,0","0,0","0,0"
torens,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
totstandkoming,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0599","0,1965","0,0","0,0","0,0","0,0534"
tunahan,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tunnel,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
tunnelvisie,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
turk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
tussenkomst,"0,0","0,0","0,0","0,0","0,1351","0,0","0,1323","0,0","0,0983","0,0","0,0","0,1512","0,0"
tweemaal,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
tweetaktbrommer,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
tóch,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
uitbannen,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0599","0,0983","0,0","0,0","0,0","0,0"
uitblinken,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
uiteenzet,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
uiten,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
uitrek,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
uitrijs,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
uitsluitingsproces,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
uitvalt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
uitvoerig,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
uitvoerwaarde,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
uitwassen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
uitzichtloosheid,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vaart,"0,0","0,0","0,0","0,0","0,1351","0,2586","0,1323","0,0","0,0","0,0","0,1183","0,1512","0,0"
vakantiegrens,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vakjesdenk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
veelkleuriger,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
veiligheidsmaatregel,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,1774","0,0","0,0"
veiligheidsmonitor,"0,0","0,0","0,0","0,0","0,4054","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
veiligstel,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
verandermoment,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verantwoordelijkheidsgevoel,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verantwoordingsvoorschrift,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verbroedering,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verdedigt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verdrukte,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
vereenzaming,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
vereren,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vergadering,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
vergaren,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
vergeten,"0,0","0,0","0,0","0,0","0,2702","0,0","0,1323","0,0599","0,0","0,0","0,1183","0,0","0,0"
vergrote,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verkiezen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verkiezingssysteem,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verkleint,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
verkoopplan,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verloochenen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vermogensrendement,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vermogensrendementsbelasting,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vermomde,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vernoemen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
veroordeling,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0591","0,1512","0,0"
verpakkingsvoorschrift,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
versneld,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
versobert,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
versterkt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
versterkte,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vertrouwensbreuk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vervangingsvraag,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verweesde,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verwezenlijkt,"0,0","0,0","0,0","0,0","0,2702","0,0","0,1323","0,0","0,0","0,0","0,0","0,0","0,0"
verwijzing,"0,0","0,0","0,0","0,0","0,2702","0,0","0,1323","0,0","0,0","0,0","0,0","0,0","0,0"
verzekeringsfonds,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verzesvoudigd,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verzint,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
verzonk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vestigingsrecht,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vijandig,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,1183","0,0","0,0"
vijandsdenk,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vindt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vinger,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
vliegticketprijs,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vlotte,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vluchtelingendrama,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
voelende,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
volkskrant,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
volksverhuizing,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
voltijdwerknemer,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
volume,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
voorlichtingsportaal,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
voorschotelen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vreselijk,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,1067"
vriendschapsscholen,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
vroegste,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
waging,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wanbetaler,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
waterschaar,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
weerhoudt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
weerslag,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
weerstand,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
weggewerkt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
wegstur,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wegtrekken,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
wegwerken,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,1183","0,0","0,0"
weiner,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
welvaartsbegrip,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
werkbezoeken,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
werkgeversheffing,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
werkomgeving,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
werving,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
wetgevingsproces,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wietteelt,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,1197","0,0","0,0","0,1183","0,0","0,0534"
wifi,"0,0","0,0","0,0","0,0","0,1351","0,0","0,1323","0,0","0,0","0,0","0,0","0,0","0,0"
wijkeconomie,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wijkhulpteams,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wijkniveau,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wijzigende,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
woonlandbeginsel,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0534"
woonruimte,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,1183","0,1512","0,1067"
woonvoorkeuren,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
world,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
wreed,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,1965","0,0","0,0","0,0","0,0"
wrr,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
xenofobie,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
xenofobische,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zadelhoff,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zand,"0,0","0,0","0,0","0,0","0,4054","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
zeereservaat,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zekerheidssysteem,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zijnd,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zijnvoorwoord,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zorginkoop,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
zorgorganisaties,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0591","0,0","0,0"
zorgzame,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0599","0,0","0,0","0,0","0,0","0,0"
zuivering,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0591","0,0","0,0"
zwijgen,"0,0","0,0","0,0","0,0","0,2702","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
zélf,"0,0","0,0","0,0","0,0","0,8107","0,5172","0,0","0,0599","0,0","0,0","0,1183","0,0","0,0"
zónder,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
ál,"0,0","0,0","0,0","0,0","0,1351","0,0","0,0","0,0","0,0983","0,0","0,0","0,0","0,0"
